time,program
0.0009201739999298297,(ite (>= -1 0) A1 A1)
0.30643943099948956,(ite (>= var2 var2) A1 A1)
0.30756346399903123,(ite (>= var2 var2) A0 A0)
0.30935994299898084,(ite (>= var3 var2) A1 A1)
0.3110816949988475,(ite (>= -1 -1) A0 A0)
0.3128668139988804,(ite (>= -1 0) A1 A0)
0.3146361509993767,(ite (>= var1 var1) A0 A0)
0.31641300399951433,(ite (>= var0 var1) A0 A0)
0.31822071299939125,(ite (>= var3 var2) A0 A0)
0.3199569929993231,(ite (>= var1 var2) A1 A1)
0.32286837199944785,(ite (>= (+ var1 (ite (>= -1 0) var2 (- var3))) 1) A0 A0)
0.32475122199957696,(ite (>= (+ var2 (ite (>= -1 -1) var2 (- var3))) 1) A0 A0)
0.32681253099963214,(ite (>= var0 (+ var3 var3)) A0 A0)
0.32896012299988797,(ite (>= (+ var1 (ite (>= -1 -1) var2 (- var3))) 1) A0 A0)
0.33085333300005004,(ite (>= (+ var3 (ite (>= -1 -1) (- var1) var0)) 1) A0 A0)
0.3330007770005068,(ite (>= (+ var2 (ite (>= -1 0) var2 (- var3))) 1) A0 A0)
0.33520630400062146,(ite (>= (* var0 3) 1) (ite (>= -1 0) A0 A0) A1)
0.33734505100073875,(ite (>= (+ var0 (ite (>= -1 0) var2 (- var3))) 1) A0 A0)
0.3394961930007412,(ite (>= (+ var0 (ite (>= -1 -1) var2 (- var3))) 1) A0 A0)
0.3416520060009134,(ite (>= (+ var3 (ite (>= -1 0) var2 (- var3))) 1) A0 A0)
0.3447773130005771,(ite (>= (+ var2 var0) var1) (ite (>= var3 var0) A1 A1) A0)
0.3468681340009425,(ite (>= (+ var3 var2) var1) (ite (>= var3 var0) A1 A1) A0)
0.3523059280009875,(ite (>= var1 (+ var2 var2)) A0 (ite (>= -1 0) A1 A1))
0.4102890310014118,(ite (>= (+ var0 var1) var3) (ite (>= var0 var2) A0 A0) A0)
0.4123814380013755,(ite (>= (+ var3 var3) var2) (ite (>= var0 var2) A0 A0) A0)
0.4144147860015437,(ite (>= (+ var1 var3) var0) (ite (>= -1 0) A0 A1) A0)
0.4336731860016698,(ite (>= (+ var0 var3) var0) (ite (>= -1 0) A0 A1) A0)
0.4608669810018,(ite (>= (+ var0 var2) var1) (ite (>= -1 0) A0 A1) A0)
0.466299600002003,(ite (>= (+ var3 var0) var1) (ite (>= -1 0) A0 A1) A0)
0.47274866300176654,(ite (>= (+ var1 var2) var1) (ite (>= -1 0) A0 A1) A0)
0.4777684550012964,(ite (>= (* var2 (+ var3 -2)) -1) A0 A0)
0.4798190860010436,(ite (>= (+ var1 var0) var3) A0 A0)
0.4818483520011796,(ite (>= (+ var2 (* var0 var3)) 1) (ite (>= -1 -1) A0 A1) A0)
0.4839960730009807,(ite (>= (+ var3 var2) var3) A0 A0)
0.48582848600108264,(ite (>= (+ var1 var3) var2) A0 A0)
0.4877019720011049,(ite (>= (* var2 (+ var1 -2)) -1) A0 A0)
0.48966206000113743,(ite (>= (+ var3 (* var2 var1)) 1) (ite (>= -1 -1) A0 A1) A0)
0.491862036000839,(ite (>= (+ var2 (* var2 var2)) 1) (ite (>= -1 -1) A0 A1) A0)
0.49402039000051445,(ite (>= (+ var2 (* var2 var1)) 1) (ite (>= -1 -1) A0 A1) A0)
0.4961458000007042,(ite (>= (+ var3 (* var0 var3)) 1) (ite (>= -1 -1) A0 A1) A0)
0.4990772500004823,(ite (>= (* -2 (* var1 4)) -3) A0 A0)
0.5010501360006856,(ite (>= (* -5 (+ var3 (- var2))) 3) A1 A1)
0.5031474750007874,(ite (>= (* -5 (+ var0 (- var2))) 3) A1 A1)
0.5052421220007091,(ite (>= (+ var1 (+ var2 var2)) var2) A0 A0)
0.5071642520006208,(ite (>= (+ var0 (+ var0 var0)) var2) A0 A0)
0.5091084070008947,(ite (>= (* -2 (* var0 4)) -3) A0 A0)
0.5110252380004567,(ite (>= (* -2 (* var2 4)) -3) A0 A0)
0.5129877580006905,(ite (>= (+ var2 (+ var2 var2)) var2) A0 A0)
0.5149071920009192,(ite (>= (* -5 (+ var2 (- var0))) 3) A1 A1)
0.5170208380009171,(ite (>= (* -5 (+ var1 (- var2))) 3) A1 A1)
0.5201203660008105,A1
0.5217566650007939,(ite (>= 1 (+ var0 var1)) A1 (ite (>= -1 0) A0 A0))
0.5241030700003648,(ite (>= 1 (+ var2 var2)) A1 (ite (>= var1 var3) A0 A0))
0.526226857000438,(ite (>= 1 (+ var1 var3)) A1 (ite (>= var1 var3) A0 A0))
0.5283620290001636,(ite (>= (+ var3 2) (* var3 5)) A1 A1)
0.530420721000155,(ite (>= 1 (+ var2 var3)) A1 (ite (>= -1 0) A0 A0))
0.5325352900003963,(ite (>= 1 (+ var1 var3)) A0 (ite (>= -1 -1) A0 A0))
0.5346321280007942,(ite (>= 1 (+ var2 var2)) A1 (ite (>= var0 var1) A0 A0))
0.5367335450005157,(ite (>= (+ var0 2) (* var3 5)) A1 A1)
0.5388134600002559,(ite (>= 1 (+ var1 var2)) A1 (ite (>= var0 var1) A0 A0))
0.5416804400001638,(ite (>= var3 (* var0 2)) A1 A1)
0.5436005400001704,(ite (>= var0 (* var1 4)) A1 A1)
0.5454869350005538,(ite (>= var3 (* var2 2)) A1 A1)
0.5473898370005372,(ite (>= var0 (* var2 2)) A1 A1)
0.5493438910007171,(ite (>= (* -5 (* (sign (+ var0 (- var2))) -5)) 4) A1 A1)
0.551589416000752,(ite (>= var0 (* var3 4)) A1 A1)
0.553534686000603,(ite (>= var3 (* var2 4)) A1 A1)
0.5554146260001289,(ite (>= var2 (* var1 2)) A1 A1)
0.5574080800001866,(ite (>= (* -5 (* (sign (+ var0 (- var1))) -5)) 4) A1 A1)
0.5597507000002224,(ite (>= (* -5 (* (sign (+ var1 (- var0))) -5)) 4) A1 A1)
0.5629482900003495,(ite (>= (+ var3 var0) 1) A1 A1)
0.5649000680004974,(ite (>= (+ var2 var3) 1) A1 A1)
0.5668448250007714,(ite (>= (* var2 4) (+ (sign (+ var1 (- var3))) 3)) A1 A0)
0.569066606000888,(ite (>= (* var3 4) (+ var0 (sign (+ var0 (- var1))))) A1 A0)
0.5833817330012607,(ite (>= (* var2 4) (+ (sign (+ var1 (- var0))) 3)) A1 A0)
0.5855993350014614,(ite (>= (* var0 4) (+ (sign (+ var1 (- var3))) 3)) A1 A0)
0.587717962001534,(ite (>= (+ var1 var0) 1) A1 A1)
