time,program
0.20763033299999734,A1
0.21213619499985725,A0
0.21371220299988636,(ite (>= var2 var0) A1 A1)
0.21545872800015786,(ite (>= var2 var0) A1 A0)
0.21872513299967977,(ite (>= var2 var0) A0 A1)
0.22044325600018055,(ite (>= var2 var0) A0 A0)
0.2221929660004207,(ite (>= var2 var2) A1 A1)
0.22389335200068672,(ite (>= var2 var2) A1 A0)
0.2256436950005991,(ite (>= var2 var2) A0 A1)
0.22733542900004977,(ite (>= var2 var2) A0 A0)
0.22911788500050534,(ite (>= var2 var1) A1 A1)
0.23080903400068564,(ite (>= var2 var1) A1 A0)
0.23491241000056107,(ite (>= var2 var1) A0 A1)
0.23665078100111714,(ite (>= var2 var1) A0 A0)
0.23835338300114017,(ite (>= var2 var3) A1 A1)
0.24012718000130917,(ite (>= var2 var3) A1 A0)
0.24183980200177757,(ite (>= var2 var3) A0 A1)
0.2474763970017193,(ite (>= var2 var3) A0 A0)
0.2492077630017775,(ite (>= var0 var0) A1 A1)
0.25098677700179906,(ite (>= var0 var0) A1 A0)
0.25272178300156156,(ite (>= var0 var0) A0 A1)
0.2544159890016999,(ite (>= var0 var0) A0 A0)
0.2561448290016415,(ite (>= var0 var2) A1 A1)
0.25787566300141407,(ite (>= var0 var2) A1 A0)
0.2596062010015885,(ite (>= var0 var2) A0 A1)
0.26278046200104654,(ite (>= var0 var2) A0 A0)
0.2645103160011786,(ite (>= var0 var1) A1 A1)
0.26619855000126336,(ite (>= var0 var1) A1 A0)
0.26933285400127716,(ite (>= var0 var1) A0 A1)
0.27107776900129466,(ite (>= var0 var1) A0 A0)
0.2727741040012006,(ite (>= var0 var3) A1 A1)
0.27445340800113627,(ite (>= var0 var3) A1 A0)
0.27620871800127134,(ite (>= var0 var3) A0 A1)
0.2895921630010889,(ite (>= var0 var3) A0 A0)
0.2913271530005659,(ite (>= var1 var0) A1 A1)
0.2930243170007998,(ite (>= var1 var0) A1 A0)
0.29474435400106813,(ite (>= var1 var0) A0 A1)
0.2978202340009375,(ite (>= var1 var0) A0 A0)
0.2995530260009218,(ite (>= var1 var2) A1 A1)
0.30124493400126084,(ite (>= var1 var2) A1 A0)
0.30295826800102077,(ite (>= var1 var2) A0 A1)
0.30703483200113624,(ite (>= var1 var2) A0 A0)
0.3087360640015504,(ite (>= var1 var1) A1 A1)
0.3104643100014073,(ite (>= var1 var1) A1 A0)
