time,program
0.30583150400070735,(ite (>= 5 -3) A1 A0)
0.3072026140007438,(ite (>= var1 0) A1 A0)
0.3090207820005162,(ite (>= (sign 1) (- (sign var2))) (ite (>= 0 1) A0 A1) A1)
0.31136184000115463,(ite (>= (- 4) (sign (sign -1))) (ite (>= var2 -1) A1 A0) A1)
0.3136899800010724,(ite (>= (* (sign -2) -3) 0) (ite (>= -1 var3) A1 A0) A1)
0.3158346390009683,(ite (>= (* (sign -5) -3) 0) (ite (>= -1 var3) A1 A0) A1)
0.31800852099968324,(ite (>= (sign var0) (- (sign 3))) (ite (>= 0 1) A0 A1) A1)
0.32028262999938306,(ite (>= (sign var3) (- (sign 3))) (ite (>= 0 1) A0 A1) A1)
0.32260141799997655,(ite (>= (sign 4) (- (sign 3))) (ite (>= 0 1) A0 A1) A1)
0.32556731599925115,(ite (>= (* (sign -4) -3) 0) (ite (>= -1 var3) A1 A0) A1)
0.3276823379983398,A0
0.32927676599865663,(ite (>= (- (- 5)) (sign -3)) A1 A1)
0.33129739799824165,(ite (>= (* -5 (- (sign -5))) 1) A0 A1)
0.33340472099826,(ite (>= (* 4 (- (sign var1))) 1) A0 A1)
0.3353623709981548,(ite (>= (* var2 (- (sign 1))) 1) A0 A1)
0.33751789999860193,(ite (>= (- 0) (sign var1)) A1 A1)
0.3394861909982865,(ite (>= var2 (+ -5 var3)) A0 A0)
0.34139113899891527,(ite (>= (sign -3) (sign -4)) A1 A1)
0.34339644399915414,(ite (>= (* 2 (- (sign var1))) 1) A0 A1)
0.34619708199898014,(ite (>= (* 1 (- (sign 4))) 1) A0 A1)
0.34830060199874424,(ite (>= var3 var1) (ite (>= var2 4) A1 A0) A0)
0.35023624199948244,(ite (>= -2 -4) (ite (>= -5 -3) A1 A0) A0)
0.3522071679999499,(ite (>= -5 1) (ite (>= 2 -2) A1 A0) A0)
0.35414164400026493,(ite (>= var1 5) (ite (>= var2 1) A1 A0) A0)
0.35611732399956963,(ite (>= -2 -5) (ite (>= var2 1) A1 A0) A0)
0.35804971099969407,(ite (>= var0 var1) (ite (>= var2 4) A1 A0) A0)
0.36001965799914615,(ite (>= var2 5) (ite (>= var2 1) A1 A0) A0)
0.3619562589992711,(ite (>= var3 5) (ite (>= var2 1) A1 A0) A0)
0.3639323379993584,(ite (>= 5 5) (ite (>= var2 1) A1 A0) A0)
0.3669934559993635,(ite (>= -2 5) (ite (>= var2 1) A1 A0) A0)
0.3689663859995562,(ite (>= (sign 5) var0) (ite (>= 5 var0) A0 A0) A1)
0.37110690099871135,(ite (not (>= var0 -1)) (ite (>= 0 -4) A0 A1) A1)
0.37321271099881415,(ite (>= (sign 2) 2) (ite (>= 4 5) A0 A1) A1)
0.37535827399915433,(ite (not (>= -3 -1)) (ite (>= 0 -4) A0 A1) A1)
0.3773485259989684,(ite (>= (- -5) 0) (ite (>= -2 5) A0 A0) A1)
0.3793512999991435,(ite (>= (- var3) var1) (ite (>= 5 var0) A0 A0) A1)
0.3907363610005632,(ite (>= (sign var0) 2) (ite (>= 4 5) A0 A1) A1)
0.3928493190005611,(ite (>= (- var1) var1) (ite (>= 5 var0) A0 A0) A1)
0.3948747510012254,(ite (>= (- var0) 0) (ite (>= -2 5) A0 A0) A1)
0.3975036430010732,(ite (>= (sign 3) var0) (ite (>= 5 var0) A0 A0) A1)
0.3995970810019571,(ite (not (>= 2 (sign -2))) A1 A1)
0.4015881290024481,(ite (>= (- (- var1)) -3) A0 A1)
0.4034444570015694,(ite (>= (* 3 2) var0) A0 A1)
0.40529107700149325,(ite (>= 3 (sign (sign 3))) A1 A1)
0.40726313200138975,(ite (>= 0 (* -5 -5)) A1 A1)
0.40918531800070923,(ite (>= (* -4 2) var0) A0 A1)
0.4110679040013565,(ite (>= (- (- -2)) -3) A0 A1)
0.41294209100124135,(ite (>= (* var3 4) var0) A0 A1)
