time,program
0.29972023300000217,(ite (>= var1 var1) A1 A0)
0.3008602430000167,(ite (>= var1 var3) A1 A0)
0.30266707300000917,(ite (>= var2 (+ var0 (- var3))) (ite (>= var0 var0) A0 A1) A1)
0.3047880959999958,(ite (>= var0 (+ var2 (- var0))) (ite (>= var2 var1) A1 A0) A1)
0.3128195050000073,(ite (>= var3 (+ var1 (- var3))) (ite (>= var2 var1) A1 A0) A1)
0.314968977999996,(ite (>= var0 (+ var1 (- var0))) (ite (>= var2 var1) A1 A0) A1)
0.3170949629999882,(ite (>= var1 (+ var1 (- var3))) (ite (>= var2 var1) A1 A0) A1)
0.31923085399998286,(ite (>= var3 (+ var2 (- var3))) (ite (>= var2 var1) A1 A0) A1)
0.3213547469999867,(ite (>= var0 (+ var1 (- var3))) (ite (>= var2 var1) A1 A0) A1)
0.3246806069999906,(ite (>= var2 (+ var1 (- var3))) (ite (>= var2 var1) A1 A0) A1)
0.326848751,(ite (>= (+ var3 var0) (* var1 var3)) (ite (>= var2 var3) A0 A0) A0)
0.32904576700001087,(ite (>= (- var2) (* var2 (sign var0))) (ite (>= var2 var3) A0 A0) A0)
0.33131430199999556,(ite (not (>= (sign (sign var2)) (- var0))) (ite (>= var3 var2) A0 A1) A0)
0.333551798000002,(ite (>= (- var3) (* var2 (sign var1))) (ite (>= var2 var3) A0 A0) A0)
0.3356296679999957,(ite (>= var1 (* (- var0) (- var3))) (ite (>= var3 var2) A0 A1) A0)
0.33776289799999404,(ite (>= var2 var2) A1 A0)
0.33958410599998956,(ite (>= (sign var2) (* var3 (sign var0))) (ite (>= var2 var3) A0 A0) A0)
0.34180011099999774,(ite (>= (sign var2) (* var0 (sign var0))) (ite (>= var2 var3) A0 A0) A0)
0.3440116789999905,(ite (>= (sign var1) (* var0 (sign var0))) (ite (>= var2 var3) A0 A0) A0)
0.3467802439999872,(ite (>= (- var2) (* var2 (sign var1))) (ite (>= var2 var3) A0 A0) A0)
0.3489461349999914,(ite (>= (sign (sign (sign var3))) (- var2)) A1 A0)
0.36530592199997614,(ite (>= (* var3 var1) (+ var3 var0)) A0 A0)
0.3671181039999709,(ite (>= (sign (- (sign (sign var1)))) var2) A1 A0)
0.372789680999972,A0
0.3743288079999587,(ite (>= (sign (- (sign (- var3)))) var2) A1 A0)
0.3902812819999468,(ite (>= (+ var3 (sign (- var1))) var2) A1 A0)
0.3955299489999504,(ite (>= (sign (- (sign (- var1)))) var2) A1 A0)
0.39754193899995016,(ite (>= (sign (- (sign (sign var3)))) var2) A1 A0)
0.3996739579999371,(ite (>= (sign (sign (sign var2))) (- var2)) A1 A0)
0.4045579419999541,(ite (>= (* var1 var1) (+ var3 var0)) A0 A0)
0.40643503999996256,(ite (not (>= (* var1 var1) (- var0))) A0 A0)
0.40826652099995897,(ite (>= var1 (sign var0)) A0 A0)
0.4100826269999658,A1
0.4116652729999686,(ite (not (>= (- var2) (* var2 var3))) A0 A0)
0.4135673909999724,(ite (not (>= (* var0 var1) (- var0))) A0 A0)
0.41545497599997816,(ite (not (>= (- (sign var2)) (- var0))) A0 A0)
0.41741352999997616,(ite (not (>= var1 var1)) A0 A0)
0.4191956409999733,(ite (and (>= var0 var1) (>= var3 var2)) A0 A0)
0.42107338399996763,(ite (and (>= var2 var0) (>= var3 var2)) A0 A0)
0.42414742099997227,(ite (not (>= (- (sign var3)) (- var0))) A0 A0)
0.4261832439999722,(ite (>= var1 var0) (ite (>= (* var2 var0) (sign (- var2))) A0 A0) A1)
0.4320967659999724,(ite (>= var3 var1) (ite (>= (* var2 var0) (sign (- var2))) A0 A0) A1)
0.43435849399996584,(ite (>= var2 var3) (ite (>= (* var3 var0) (* var2 var1)) A0 A0) A1)
0.44184329099996944,(ite (>= var2 var3) (ite (>= (* var2 var0) (sign (- var2))) A0 A0) A1)
0.4497044509999597,(ite (>= var3 var2) (ite (not (>= (sign (sign var3)) (sign var2))) A1 A1) A1)
0.4520321279999564,(ite (>= var0 var3) (ite (>= (- (sign var0)) (* var3 var1)) A0 A0) A1)
0.46148391199996297,(ite (>= var1 var1) (ite (>= (* var0 var2) (* var2 var1)) A0 A0) A1)
0.46356774899994946,(ite (>= var0 var1) (ite (>= (* var0 var2) (* var2 var1)) A0 A0) A1)
0.4656554129999506,(ite (>= var3 var1) (ite (>= (* var0 var2) (* var2 var1)) A0 A0) A1)
0.4689284439999568,(ite (>= var1 var3) (ite (>= (* var0 var0) (* var2 var1)) A0 A0) A1)
0.4765603739999591,(ite (>= var3 var3) A0 (ite (not (>= var0 (+ var2 var1))) A0 A0))
0.4786701409999665,(ite (>= var2 var2) A0 (ite (not (>= var1 (+ var2 var1))) A0 A0))
0.4807419469999701,(ite (>= var3 var2) A1 (ite (not (>= var0 (+ var2 var1))) A0 A0))
0.48818396699995503,(ite (>= var1 var2) A1 (ite (not (not (not (>= var1 var1)))) A0 A0))
0.49030163299995877,(ite (>= var2 var2) A1 (ite (not (not (not (>= var1 var1)))) A0 A0))
0.4925224929999388,(ite (>= var1 var3) A0 (ite (not (>= var1 (+ var2 var1))) A0 A0))
0.49457808299993644,(ite (>= var3 var0) A1 (ite (not (not (not (>= var2 var1)))) A0 A0))
0.5035414149999298,(ite (>= var0 var0) A0 (ite (not (>= var0 (+ var2 var1))) A0 A0))
0.50564159799994,(ite (>= var1 var0) A1 (ite (not (not (not (>= var2 var1)))) A0 A0))
0.5084607789999467,(ite (>= var3 var0) A0 (ite (not (>= var0 (+ var2 var1))) A0 A0))
0.510468360999937,(ite (not (>= var3 var3)) A1 (ite (>= var2 var0) A0 A0))
0.5124685509999267,(ite (>= var3 var1) A0 A0)
0.5142114939999374,(ite (>= var0 (sign var2)) A1 (ite (>= var2 var0) A0 A0))
0.5162422239999529,(ite (>= var0 (sign var1)) A1 (ite (>= var2 var0) A0 A0))
0.5217509449999511,(ite (>= var1 (- var3)) A0 (ite (>= var0 var1) A0 A0))
0.5237777149999516,(ite (>= var3 var3) A0 A0)
0.5255315399999461,(ite (not (>= var1 var2)) A1 (ite (>= var1 var3) A0 A0))
