time,program
4.272632724001596,A0
8.591242010001224,A2
12.890445676999661,A1
19.418426676998934,(ite (>= var0 var0) A2 A2)
25.859468635999292,(ite (>= var0 var0) A2 A0)
32.28534994999791,(ite (>= var0 var0) A2 A1)
38.70857298199917,(ite (>= var0 var0) A0 A2)
45.14963152799828,(ite (>= var0 var0) A0 A0)
51.58760699999766,(ite (>= var0 var0) A0 A1)
58.00963184199645,(ite (>= var0 var0) A1 A2)
64.39824021899767,(ite (>= var0 var0) A1 A0)
70.8366695479981,(ite (>= var0 var0) A1 A1)
77.24690755299525,(ite (>= var0 var1) A2 A2)
83.68781726099405,(ite (>= var0 var1) A2 A0)
90.07791540699327,(ite (>= var0 var1) A2 A1)
96.50776432599378,(ite (>= var0 var1) A0 A2)
102.90494327899614,(ite (>= var0 var1) A0 A0)
109.28462237099666,(ite (>= var0 var1) A0 A1)
115.64478937299828,(ite (>= var0 var1) A1 A2)
122.03186085099878,(ite (>= var0 var1) A1 A0)
128.4877072929994,(ite (>= var0 var1) A1 A1)
134.95067032399857,(ite (>= var1 var0) A2 A2)
141.40397762500106,(ite (>= var1 var0) A2 A0)
147.81815993300188,(ite (>= var1 var0) A2 A1)
154.25864914800331,(ite (>= var1 var0) A0 A2)
160.70878594200258,(ite (>= var1 var0) A0 A0)
167.10930419700344,(ite (>= var1 var0) A0 A1)
173.5153745880034,(ite (>= var1 var0) A1 A2)
179.9170712130035,(ite (>= var1 var0) A1 A0)
186.3762104910038,(ite (>= var1 var0) A1 A1)
192.84275681300278,(ite (>= var1 var1) A2 A2)
199.2813725820033,(ite (>= var1 var1) A2 A0)
205.72380304400394,(ite (>= var1 var1) A2 A1)
212.1554537050015,(ite (>= var1 var1) A0 A2)
218.60579682900425,(ite (>= var1 var1) A0 A0)
225.03649800500352,(ite (>= var1 var1) A0 A1)
231.51268669200363,(ite (>= var1 var1) A1 A2)
237.93333064400395,(ite (>= var1 var1) A1 A0)
244.41094855100346,(ite (>= var1 var1) A1 A1)
251.37010652600293,(ite (not (>= var0 var0)) A2 A2)
258.2860788800044,(ite (not (>= var0 var0)) A2 A0)
265.2233889310046,(ite (not (>= var0 var0)) A2 A1)
272.1537873860034,(ite (not (>= var0 var0)) A0 A2)
279.16493477000404,(ite (not (>= var0 var0)) A0 A0)
286.0820614020031,(ite (not (>= var0 var0)) A0 A1)
293.0329399120019,(ite (not (>= var0 var0)) A1 A2)
299.97397935900153,(ite (not (>= var0 var0)) A1 A0)
306.9123928950012,(ite (not (>= var0 var0)) A1 A1)
313.8578533150012,(ite (not (>= var0 var1)) A2 A2)
320.8131665479996,(ite (not (>= var0 var1)) A2 A0)
327.7493512099991,(ite (not (>= var0 var1)) A2 A1)
334.7692458429992,(ite (not (>= var0 var1)) A0 A2)
341.71731165599886,(ite (not (>= var0 var1)) A0 A0)
348.61933617999784,(ite (not (>= var0 var1)) A0 A1)
355.5677889639974,(ite (not (>= var0 var1)) A1 A2)
362.46841238399793,(ite (not (>= var0 var1)) A1 A0)
369.4343113379982,(ite (not (>= var0 var1)) A1 A1)
376.3746986929964,(ite (not (>= var1 var0)) A2 A2)
383.30561289499747,(ite (not (>= var1 var0)) A2 A0)
390.21531913499894,(ite (not (>= var1 var0)) A2 A1)
397.1722594019993,(ite (not (>= var1 var0)) A0 A2)
404.1118373619993,(ite (not (>= var1 var0)) A0 A0)
410.8650496329992,(ite (not (>= var1 var0)) A0 A1)
417.6090851910012,(ite (not (>= var1 var0)) A1 A2)
424.35840636000285,(ite (not (>= var1 var0)) A1 A0)
431.1596649170024,(ite (not (>= var1 var0)) A1 A1)
437.97522760200263,(ite (not (>= var1 var1)) A2 A2)
444.7948269680037,(ite (not (>= var1 var1)) A2 A0)
451.5531071620044,(ite (not (>= var1 var1)) A2 A1)
458.33269151600507,(ite (not (>= var1 var1)) A0 A2)
465.1031437280053,(ite (not (>= var1 var1)) A0 A0)
471.89145860100507,(ite (not (>= var1 var1)) A0 A1)
478.66451336900536,(ite (not (>= var1 var1)) A1 A2)
485.4435076450045,(ite (not (>= var1 var1)) A1 A0)
492.22173475000454,(ite (not (>= var1 var1)) A1 A1)
499.46902112200405,(ite (>= var0 (sign var0)) A2 A2)
506.68421987600414,(ite (>= var0 (sign var0)) A2 A0)
513.8509980430044,(ite (>= var0 (sign var0)) A2 A1)
521.0129623480043,(ite (>= var0 (sign var0)) A0 A2)
528.1667901720048,(ite (>= var0 (sign var0)) A0 A0)
535.3230575800044,(ite (>= var0 (sign var0)) A0 A1)
542.4066461970033,(ite (>= var0 (sign var0)) A1 A2)
549.5576846790045,(ite (>= var0 (sign var0)) A1 A0)
556.6611164450042,(ite (>= var0 (sign var0)) A1 A1)
563.792182363004,(ite (>= var0 (sign var1)) A2 A2)
570.8522569240049,(ite (>= var0 (sign var1)) A2 A0)
577.9344164760059,(ite (>= var0 (sign var1)) A2 A1)
584.9995615470052,(ite (>= var0 (sign var1)) A0 A2)
607.7827415000011,(ite (>= (sign var1) var0) A2 A0)
626.5088514410108,(ite (not (>= var0 (sign var1))) A2 A0)
645.2719173180176,(ite (not (>= (sign var1) var0)) A0 A2)
837.6427010890202,(ite (not (not (>= (sign var1) var0))) A2 A0)
870.7581489530403,(ite (not (>= var0 (sign (sign var1)))) A2 A0)
987.1382554610755,(ite (not (>= (sign (sign var1)) var0)) A0 A2)
1075.6244914130693,(ite (>= var0 (sign (+ var1 var1))) A0 A2)
1081.878190901065,(ite (>= var0 (sign (sign (sign var1)))) A0 A2)
1093.8758501530756,(ite (>= var0 (sign (- (- var1)))) A0 A2)
1107.2708487510681,(ite (>= var0 (- (sign (- var1)))) A0 A2)
1113.2499981110705,(ite (>= var0 (- (- (sign var1)))) A0 A2)
1331.379951027102,(ite (>= (sign var1) (+ var0 var1)) A2 A0)
1336.5417768540938,(ite (>= (sign var1) (+ var1 var0)) A2 A0)
1480.697028616105,(ite (>= (+ var0 var1) (sign var1)) A0 A2)
1487.5356351471073,(ite (>= (+ var1 var0) (sign var1)) A0 A2)
2385.7830690680985,(ite (not (>= (sign var1) (+ var0 var1))) A0 A2)
2391.330995108099,(ite (not (>= (sign var1) (+ var1 var0))) A0 A2)
2551.7687881200654,(ite (not (>= (+ var1 var0) (sign var1))) A2 A0)
3067.0719010950725,(ite (>= var0 (+ (sign var1) (- var1))) A0 A2)
3075.635399506098,(ite (>= var0 (+ (- var1) (sign var1))) A0 A2)
3554.511402215174,(ite (>= var1 (+ (sign var1) (- var0))) A0 A2)
3566.7523702341805,(ite (>= var1 (+ (- var0) (sign var1))) A0 A2)
3587.557524461192,(ite (>= var1 (+ (- var0) (sign var1))) A0 A2)
