time,program
4.425056463000146,A0
8.917686659000083,A2
13.394395913000153,A1
20.135645254000337,(ite (>= var0 var0) A2 A2)
26.89022105400045,(ite (>= var0 var0) A2 A0)
33.57845294900039,(ite (>= var0 var0) A2 A1)
40.36218898500033,(ite (>= var0 var0) A0 A2)
47.14612102900037,(ite (>= var0 var0) A0 A0)
53.88738058600029,(ite (>= var0 var0) A0 A1)
60.59620671000039,(ite (>= var0 var0) A1 A2)
67.32812300700016,(ite (>= var0 var0) A1 A0)
74.05918597899995,(ite (>= var0 var0) A1 A1)
80.7417388240001,(ite (>= var0 var1) A2 A2)
87.51285579700016,(ite (>= var0 var1) A2 A0)
94.08211991800022,(ite (>= var0 var1) A2 A1)
100.68293914800006,(ite (>= var0 var1) A0 A2)
107.29599182899983,(ite (>= var0 var1) A0 A0)
113.89809035599956,(ite (>= var0 var1) A0 A1)
120.44722384299939,(ite (>= var0 var1) A1 A2)
127.0871350309992,(ite (>= var0 var1) A1 A0)
133.6813020509992,(ite (>= var0 var1) A1 A1)
140.30987164599924,(ite (>= var1 var0) A2 A2)
146.91261123899903,(ite (>= var1 var0) A2 A0)
153.50051929999927,(ite (>= var1 var0) A2 A1)
160.0868052489991,(ite (>= var1 var0) A0 A2)
166.73016182599918,(ite (>= var1 var0) A0 A0)
173.33195855899908,(ite (>= var1 var0) A0 A1)
179.94520968699908,(ite (>= var1 var0) A1 A2)
186.56142236699907,(ite (>= var1 var0) A1 A0)
193.1995227819989,(ite (>= var1 var0) A1 A1)
199.83437223099872,(ite (>= var1 var1) A2 A2)
206.4939354209987,(ite (>= var1 var1) A2 A0)
213.03708525599882,(ite (>= var1 var1) A2 A1)
219.6182855229988,(ite (>= var1 var1) A0 A2)
226.17351023499896,(ite (>= var1 var1) A0 A0)
232.7476369909989,(ite (>= var1 var1) A0 A1)
239.2747465999987,(ite (>= var1 var1) A1 A2)
245.81033339199848,(ite (>= var1 var1) A1 A0)
252.41492836999828,(ite (>= var1 var1) A1 A1)
259.5106002139985,(ite (>= (- var0) var0) A2 A2)
266.6204148629986,(ite (>= (- var0) var0) A2 A0)
273.6555642319986,(ite (>= (- var0) var0) A2 A1)
280.7315855689985,(ite (>= (- var0) var0) A0 A2)
287.8636338679985,(ite (>= (- var0) var0) A0 A0)
294.91224876799856,(ite (>= (- var0) var0) A0 A1)
301.94300656799874,(ite (>= (- var0) var0) A1 A2)
309.0340642269989,(ite (>= (- var0) var0) A1 A0)
316.1133041009987,(ite (>= (- var0) var0) A1 A1)
323.25128607899865,(ite (>= (- var0) var1) A2 A2)
330.2922898199986,(ite (>= (- var0) var1) A2 A0)
