time,program
4.418825323999982,A0
8.808717116999986,A2
13.173700094999987,A1
19.747517028999994,(ite (>= -1 -1) A2 A2)
26.276154841999997,(ite (>= -1 -1) A2 A0)
32.84810729300001,(ite (>= -1 -1) A2 A1)
39.405071471000014,(ite (>= -1 -1) A0 A2)
46.00132477400001,(ite (>= -1 -1) A0 A0)
52.52627023000001,(ite (>= -1 -1) A0 A1)
59.04215389500001,(ite (>= -1 -1) A1 A2)
65.60220886900001,(ite (>= -1 -1) A1 A0)
72.14863635,(ite (>= -1 -1) A1 A1)
78.77028945600003,(ite (>= -1 0) A2 A2)
85.29449462500003,(ite (>= -1 0) A2 A0)
91.81785031900003,(ite (>= -1 0) A2 A1)
98.36397527000003,(ite (>= -1 0) A0 A2)
104.95423168500002,(ite (>= -1 0) A0 A0)
111.52577082600004,(ite (>= -1 0) A0 A1)
118.03745716800003,(ite (>= -1 0) A1 A2)
124.61039627400004,(ite (>= -1 0) A1 A0)
131.16794797200004,(ite (>= -1 0) A1 A1)
137.77406562300004,(ite (>= var0 var0) A2 A2)
144.28562371800004,(ite (>= var0 var0) A2 A0)
150.83143654000003,(ite (>= var0 var0) A2 A1)
157.36904854400004,(ite (>= var0 var0) A0 A2)
163.92984371600002,(ite (>= var0 var0) A0 A0)
170.482047851,(ite (>= var0 var0) A0 A1)
176.99874710299997,(ite (>= var0 var0) A1 A2)
183.54313583799996,(ite (>= var0 var0) A1 A0)
190.09564195400003,(ite (>= var0 var0) A1 A1)
196.64019079000002,(ite (>= var0 var1) A2 A2)
203.15579388700007,(ite (>= var0 var1) A2 A0)
209.669093653,(ite (>= var0 var1) A2 A1)
216.185210677,(ite (>= var0 var1) A0 A2)
222.726438781,(ite (>= var0 var1) A0 A0)
229.240974048,(ite (>= var0 var1) A0 A1)
235.76954366399997,(ite (>= var0 var1) A1 A2)
242.29088786399996,(ite (>= var0 var1) A1 A0)
248.82984729899994,(ite (>= var0 var1) A1 A1)
255.39590630999993,(ite (>= var1 var0) A2 A2)
261.89799110499996,(ite (>= var1 var0) A2 A0)
268.35118357399995,(ite (>= var1 var0) A2 A1)
274.80923273999997,(ite (>= var1 var0) A0 A2)
281.308965888,(ite (>= var1 var0) A0 A0)
287.788665766,(ite (>= var1 var0) A0 A1)
294.22314919200005,(ite (>= var1 var0) A1 A2)
300.666234366,(ite (>= var1 var0) A1 A0)
307.187901322,(ite (>= var1 var0) A1 A1)
313.709354213,(ite (>= var1 var1) A2 A2)
320.25232271799996,(ite (>= var1 var1) A2 A0)
326.729452724,(ite (>= var1 var1) A2 A1)
333.1908092350001,(ite (>= var1 var1) A0 A2)
339.7058015640001,(ite (>= var1 var1) A0 A0)
346.197187945,(ite (>= var1 var1) A0 A1)
352.6775771220001,(ite (>= var1 var1) A1 A2)
359.1362858440001,(ite (>= var1 var1) A1 A0)
365.68279444300003,(ite (>= var1 var1) A1 A1)
372.93943817900004,(ite (>= var0 (+ var0 var0)) A2 A2)
380.1944617580001,(ite (>= var0 (+ var0 var0)) A2 A0)
387.4299496210001,(ite (>= var0 (+ var0 var0)) A2 A1)
394.6793620000001,(ite (>= var0 (+ var0 var0)) A0 A2)
401.923841909,(ite (>= var0 (+ var0 var0)) A0 A0)
409.215124424,(ite (>= var0 (+ var0 var0)) A0 A1)
416.25356197200006,(ite (>= var0 (+ var0 var0)) A1 A2)
423.338139996,(ite (>= var0 (+ var0 var0)) A1 A0)
430.39915353999993,(ite (>= var0 (+ var0 var0)) A1 A1)
437.43501359699997,(ite (>= var0 (+ var0 var1)) A2 A2)
444.4364140949999,(ite (>= var0 (+ var0 var1)) A2 A0)
451.44137642399994,(ite (>= var0 (+ var0 var1)) A2 A1)
458.41322571599994,(ite (>= var0 (+ var0 var1)) A0 A2)
469.49185031699983,(ite (>= var0 (+ var1 var0)) A0 A2)
485.0610716880001,(ite (>= var1 (+ var1 var1)) A0 A2)
492.1074093959992,(ite (>= var1 (* var0 var1)) A2 A0)
497.4932630889997,(ite (>= var1 (* var1 var0)) A2 A0)
512.4213351310002,(ite (>= var1 (* var1 var1)) A2 A0)
530.912179519999,(ite (>= (+ var0 var1) var0) A2 A0)
536.6192368369987,(ite (>= (+ var1 var0) var0) A2 A0)
577.1969063589983,(ite (>= (* var1 5) var1) A2 A0)
583.8962148519984,(ite (>= (* var1 4) var1) A2 A0)
596.6704219519985,(ite (>= (* var1 3) var1) A2 A0)
602.8754591209986,(ite (>= (* var1 2) var1) A2 A0)
841.6127822589973,(ite (>= var1 (* var0 (+ var1 var1))) A2 A0)
859.6686620369966,(ite (>= var1 (* var0 (* var1 var1))) A2 A0)
882.5255405849972,(ite (>= var1 (* 5 (* var1 var1))) A2 A0)
906.1592616039975,(ite (>= var1 (* 4 (* var1 var1))) A2 A0)
911.3124537229976,(ite (>= var1 (* var1 (+ var0 var0))) A2 A0)
922.2000822399979,(ite (>= var1 (* var1 (+ var0 var1))) A2 A0)
936.995096624999,(ite (>= var1 (* var1 (+ var1 var0))) A2 A0)
947.734352810999,(ite (>= var1 (* var1 (+ var1 var1))) A2 A0)
970.0005558679985,(ite (>= var1 (* var1 (* var0 var1))) A2 A0)
975.1771256279982,(ite (>= var1 (* var1 (* var1 var0))) A2 A0)
980.3198264479983,(ite (>= var1 (* var1 (* var1 var1))) A2 A0)
1015.4597058019993,(ite (>= var1 (* 3 (* var1 var1))) A2 A0)
1028.6064044199995,(ite (>= var1 (* 2 (* var0 var1))) A2 A0)
1033.8017436419989,(ite (>= var1 (* 2 (* var1 var0))) A2 A0)
1039.0591222839985,(ite (>= var1 (* 2 (* var1 var1))) A2 A0)
1184.7711727650026,(ite (>= (+ var1 var1) (* var0 var1)) A2 A0)
1190.4636032330025,(ite (>= (+ var1 var1) (* var1 var0)) A2 A0)
1206.9100184700012,(ite (>= (+ var1 var1) (* var1 var1)) A2 A0)
1297.7912945290022,(ite (>= (* var1 5) (+ var1 var1)) A2 A0)
1308.1001282630048,(ite (>= (* var1 4) (+ var1 var1)) A2 A0)
1328.5357436130016,(ite (>= (* var1 3) (+ var1 var1)) A2 A0)
1425.814011310005,(ite (>= (* -5 (* var1 -5)) var1) A2 A0)
1443.2578976810032,(ite (>= (* -2 (* var1 -5)) var1) A2 A0)
1486.0907772419998,(ite (>= (* 4 (+ var1 var1)) var1) A2 A0)
1518.3249188220002,(ite (>= (* var1 (+ var0 5)) var1) A2 A0)
1526.4009479190004,(ite (>= (* var1 (+ var0 4)) var1) A2 A0)
1541.8583590509995,(ite (>= (* var1 (+ var0 3)) var1) A2 A0)
1571.3732634110022,(ite (>= (* var1 (+ var1 5)) var1) A2 A0)
1579.4823159490024,(ite (>= (* var1 (+ var1 4)) var1) A2 A0)
1594.877580933002,(ite (>= (* var1 (+ var1 3)) var1) A2 A0)
1602.3366364040005,(ite (>= (* var1 (+ var1 2)) var1) A2 A0)
1653.4096627060026,(ite (>= (* -3 (* var1 -5)) var1) A2 A0)
1660.9986296310033,(ite (>= (* -3 (* var1 -3)) var1) A2 A0)
1667.5021339840039,(ite (>= (* -3 (* var1 -4)) var1) A2 A0)
1684.8446232689996,(ite (>= (* 3 (+ var1 var1)) var1) A2 A0)
1713.5945487500012,(ite (>= (* 2 (+ var1 var1)) var1) A2 A0)
1754.6550674649995,(ite (>= (* -4 (* var1 -5)) var1) A2 A0)
1762.8561204689993,(ite (>= (* -4 (* var1 -4)) var1) A2 A0)
1775.042799342,(ite (>= (+ var0 (+ var1 var1)) var0) A2 A0)
1809.2294512580004,(ite (>= (+ var0 (* var1 5)) var0) A2 A0)
1815.053085545,(ite (>= (+ var0 (* var1 4)) var0) A2 A0)
1828.8596718060005,(ite (>= (+ var0 (* var1 3)) var0) A2 A0)
1834.6380590810002,(ite (>= (+ var0 (* var1 2)) var0) A2 A0)
1848.9502372900013,(ite (>= (+ var1 (+ var0 var1)) var0) A2 A0)
1855.864615392002,(ite (>= (+ var1 (+ var1 var0)) var0) A2 A0)
1863.3996308900025,(ite (>= (+ var1 (+ var1 var1)) var1) A2 A0)
1897.3455056839994,(ite (>= (+ var1 (* var1 5)) var1) A2 A0)
1903.132575586999,(ite (>= (+ var1 (* var1 4)) var1) A2 A0)
1916.831804504999,(ite (>= (+ var1 (* var1 3)) var1) A2 A0)
1922.6291321309993,(ite (>= (+ var1 (* var1 2)) var1) A2 A0)
1950.5537276239982,(ite (>= var1 (* var0 (+ var0 (- var0)))) A2 A0)
1957.244711358998,(ite (>= var1 (* var0 (+ var1 (- var1)))) A2 A0)
1962.8115087089975,(ite (>= var1 (* -5 (+ var0 (- var0)))) A2 A0)
1969.4935235619967,(ite (>= var1 (* -5 (+ var1 (- var1)))) A2 A0)
1975.0098552309967,(ite (>= var1 (* -2 (+ var0 (- var0)))) A2 A0)
1981.7557052769946,(ite (>= var1 (* -2 (+ var1 (- var1)))) A2 A0)
1987.2784117279937,(ite (>= var1 (* var1 (+ var0 (- var0)))) A2 A0)
1992.7820750619937,(ite (>= var1 (* var1 (+ var0 (- var1)))) A2 A0)
2003.911632107994,(ite (>= var1 (* var1 (+ var1 (- var1)))) A2 A0)
2009.4393485139947,(ite (>= var1 (* -3 (+ var0 (- var0)))) A2 A0)
2016.1558990499955,(ite (>= var1 (* -3 (+ var1 (- var1)))) A2 A0)
2021.6542691789953,(ite (>= var1 (* -4 (+ var0 (- var0)))) A2 A0)
2028.4141915779949,(ite (>= var1 (* -4 (+ var1 (- var1)))) A2 A0)
2278.11031853199,(ite (>= (* (- var1) (+ var0 -5)) var1) A2 A0)
2284.2262672489906,(ite (>= (* (- var1) (+ var0 -2)) var1) A2 A0)
2290.35294639199,(ite (>= (* (- var1) (+ var0 -3)) var1) A2 A0)
2296.549891524989,(ite (>= (* (- var1) (+ var0 -4)) var1) A2 A0)
2302.6606898199884,(ite (>= (* (- var1) (+ var1 -5)) var1) A2 A0)
2308.780597595986,(ite (>= (* (- var1) (+ var1 -2)) var1) A2 A0)
2314.9315833529863,(ite (>= (* (- var1) (+ var1 -3)) var1) A2 A0)
2321.037559370987,(ite (>= (* (- var1) (+ var1 -4)) var1) A2 A0)
2846.3583698039943,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 -1) A0 A2))
2851.785928374994,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 -1) A0 A0))
2857.178226317994,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 -1) A0 A1))
2862.919732988994,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 0) A2 A0))
2868.458373315994,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 0) A0 A0))
2873.9611636929944,(ite (>= var1 (* var0 var1)) A2 (ite (>= -1 0) A1 A0))
2879.6507351949945,(ite (>= var1 (* var0 var1)) A2 (ite (>= var0 var0) A0 A2))
