time,program
6.5282562950087595,(ite (>= -1 -1) A2 A2)
13.012625991010282,(ite (>= -1 0) A2 A0)
23.10843756300892,(ite (>= (* var0 2) 1) (ite (>= (* var0 3) var1) A1 A2) A2)
29.682969483015768,(ite (>= -1 0) A2 A2)
39.851233526016586,(ite (>= (* var0 5) 3) (ite (>= (* var0 3) var1) A1 A2) A2)
46.379607465016306,(ite (>= -1 -1) A2 A1)
56.5354681570243,(ite (>= (* var1 2) 1) (ite (>= (* var0 3) var1) A1 A2) A2)
66.65629900902422,(ite (>= (* var1 5) 1) (ite (>= (* var1 3) var0) A1 A2) A2)
76.77344985202944,(ite (>= (* var1 5) 3) (ite (>= (* var0 3) var1) A1 A2) A2)
86.97040457602998,(ite (>= (* var1 5) 2) (ite (>= (* var0 3) var1) A1 A2) A2)
93.47618713902921,(ite (>= -1 0) A2 A1)
97.88778872303374,A2
104.43910426203365,(ite (>= var0 var0) A0 A0)
111.83302935103711,(ite (>= (* var0 2) 1) A1 A0)
119.99045867803943,(ite (>= (+ var0 2) (* var1 4)) A0 A1)
126.50289989304292,(ite (>= var1 var0) A0 A0)
133.75069050104503,(ite (>= (* var1 2) 1) A1 A0)
141.6960352550377,(ite (>= (+ var0 2) (* var0 4)) A0 A1)
149.65341497603367,(ite (>= (+ var1 2) (* var1 4)) A0 A1)
157.58927425603179,(ite (>= (+ var1 2) (* var0 4)) A0 A1)
167.08527534103632,(ite (>= (+ var1 (sign (+ var0 (- var1)))) 1) A1 A0)
176.59545555902878,(ite (>= (+ var1 (sign (+ var1 (- var0)))) 1) A1 A0)
184.83992599703197,(ite (>= -1 0) (ite (>= -1 -1) A0 A0) A1)
193.1246752090301,(ite (>= var1 var1) (ite (>= -1 -1) A0 A0) A1)
201.4168146940283,(ite (>= var1 var0) (ite (>= -1 -1) A0 A0) A1)
209.8318200080248,(ite (>= -1 -1) (ite (>= -1 -1) A0 A0) A1)
219.3000983310194,(ite (>= (+ var0 (sign (+ var1 (- var1)))) 1) A1 A0)
223.56357798901445,A1
233.0344399640162,(ite (>= (+ var0 (sign (+ var0 (- var1)))) 1) A1 A0)
242.4809356460246,(ite (>= (+ var1 (sign (+ var1 (- var1)))) 1) A1 A0)
251.50351088402385,(ite (>= (* var0 -2) -1) A2 (ite (>= var0 var0) A0 A2))
260.434536544024,(ite (>= (* var1 -2) -1) A2 (ite (>= var0 var0) A0 A2))
269.38484051803243,(ite (>= (* var0 -5) -2) A2 (ite (>= -1 0) A1 A1))
278.44770993503334,(ite (>= (* var0 -5) -1) A2 (ite (>= -1 0) A1 A1))
284.68695851203665,(ite (>= var1 var0) A0 A1)
293.6418563400439,(ite (>= (* var1 -2) -1) A2 (ite (>= -1 0) A1 A0))
